symbol,date,open,high,low,close,volume,fut_oi,fut_oi_change,call_oi,put_oi,call_oi_change,put_oi_change,total_oi,pcr_oi,pcr_volume,atm_call_oi,atm_put_oi,atm_pcr,otm_call_oi,otm_put_oi,max_pain,max_pain_distance,return_1d,return_5d,return_10d,return_20d,intraday_range_pct,close_to_high_pct,gap_pct,sma_20,sma_50,price_vs_sma20,price_vs_sma50,log_return,rsi_14,rsi_signal,macd,macd_signal,macd_histogram,bb_position,bb_width,sma_crossover_5_20,ema_crossover_9_21,stochastic_k,stochastic_d,atr_pct,iv_current,iv_percentile,iv_rank,delta_proxy,gamma_proxy,theta_proxy,vega_proxy,iv_hv_ratio,pcr,pcr_ma5,pcr_change,max_pain_distance_pct,call_oi_change_pct,put_oi_change_pct,oi_buildup_signal,hv_10,hv_20,hv_ratio,volatility_regime,volatility_trend,range_volatility,momentum_5d,momentum_10d,trend_strength,price_acceleration,volume_trend,oi_trend,future_return,label,_symbol
FINNIFTY,2024-01-03,0.0,0.0,0.0,21781.45,0,40,0,7557200,6499440,4837840,4391000,14056680,0.8600328163870217,0.9376777239397636,4694280,468200,0.09973840503762026,1982280,6030240,21300.0,-0.022103670784084654,0.0,0.0,0.0,0.0,0.0,217814500000000.0,-1.0,21781.45,21781.45,0.0,0.0,0.0,50.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.64727760990506,83.09818507325963,0.6690264728320047,0.0674927220797242,66.66666666666666,0.0,0.492344125824175,0.0,0.07245328426204323,0.0,674927220.797242,0.8600328163870217,0.8403433948092629,-0.031667592343269324,-0.022103670784084654,0.06609746460430656,0.06727872790956366,1,0.0,0.0,0.0,0,0,0.0023598061653379476,0.0,0.0,66.66666666656583,0.0,-1.0,-0.8178187520790762,0.009909808575645718,1.0,FINNIFTY
FINNIFTY,2024-01-04,21236.9,21997.3,21236.9,21997.3,400,160,120,13711560,16712360,6154360,10212920,30424080,1.2188518301345725,0.8863339257142645,7650640,249640,0.03262994991268704,3498720,16462560,20500.0,-0.06806744464093317,0.009909808575645718,0.0,0.0,0.0,0.03456787878512353,0.9999999999998684,-0.025000631271104506,21835.4125,21835.4125,0.007413988629708879,0.007413988629708879,0.00986102842587028,50.0,0,7.7931820370140485,2.6399668147066557,5.153215222307393,0.8749999999998016,0.01977063634588983,0,1,99.99999999999956,99.76485173993656,0.5054881735485719,0.2419091904244358,100.0,0.9999999994266596,0.7566581526225259,0.004954904287822859,-0.33982644399575723,0.0,2.663467851171685,1.2188518301345725,0.9349705036405903,0.3588190137475509,-0.06806744464093317,0.8143704017360928,1.5713538397154216,1,0.09082489584083804,0.09082489584083804,0.9999999988989804,0,0,0.010411824320284344,0.0,0.0,50.16758520551713,0.009909808575645718,1.6666666666648893,-0.5353276943752103,-0.0045460124651661715,0.0,FINNIFTY
FINNIFTY,2024-01-05,21858.65,21924.55,21858.65,21897.3,300,160,0,26115600,19913080,12404040,3200720,46028840,0.7624975110661827,1.014370390854527,19104520,2292400,0.11999254626653798,5306400,17620480,21500.0,-0.01814378941696005,-0.0045460124651661715,0.0,0.0,0.0,0.00300950345476373,0.5864946889217063,-0.006303046282952809,21847.79,21847.79,0.0022661330962994164,0.0022661330962994164,-0.004556377003307997,68.33940161469037,0,7.884584347080818,4.200121958797018,3.6844623882837997,0.6269779955539139,0.017846659859536988,0,1,99.54539875348294,99.7308921211292,0.40750366483539063,0.19821179051806678,80.0,0.7494651715172144,0.5996413459014409,0.008121876538819203,-0.3830968820973988,0.0,2.046473421772368,0.7624975110661827,0.9004759051257087,-0.45635431906838986,-0.01814378941696005,0.9046410474081724,0.19151813388414324,1,0.09685529663109733,0.09685529663109733,0.999999998967532,0,0,0.008931360147180222,0.0,0.0,40.268136328887906,-0.01445582104081189,0.6666666666657408,-0.252598806881863,-0.011848492736547422,0.0,FINNIFTY
FINNIFTY,2024-01-08,21913.65,22088.05,21637.85,21637.85,400,160,0,57924640,33705040,31809040,13791960,91629840,0.5818774186598311,0.8965137897973002,49397400,8616440,0.17443104292938494,7849160,25085120,21500.0,-0.006370780830812607,-0.011848492736547422,-0.0065927658626951935,0.0,0.0,0.020806133696277623,0.0,0.000746667397350458,21812.8,21812.8,-0.008020520061615244,-0.008020520061615244,-0.011919245558140605,37.519555014774696,0,-3.3029083550572977,2.1663835833269225,-5.46929193838422,0.1422557458861335,0.022419703375761362,1,-1,97.96179382064014,99.16906419137422,0.34712590822717293,0.19774110904028017,66.66666666666666,0.7467665646598245,0.38856838093154494,0.007917027471959714,-0.5046184972823131,0.0,1.5729763214783545,0.5818774186598311,0.8629919969955798,-0.18062009240635157,-0.006370780830812607,1.2180091592764477,0.6926080746926141,1,0.12571143391220058,0.12571143391220058,0.9999999992045273,0,0,0.010910489072029789,-0.0065927658626951935,0.0,33.5841580728982,-0.007302480271381251,0.8461538461529943,0.42904661229740193,-0.003768858735964997,0.0,FINNIFTY
FINNIFTY,2024-01-09,21750.0,21822.5,21500.05,21556.3,1000,240,80,73433600,56583560,15508960,22878520,130017400,0.7705404610423566,1.0346312895811147,59038800,27519920,0.466132780476568,13015240,29039520,21200.0,-0.016528810602932754,-0.003768858735964997,-0.010336777395444363,0.0,0.0,0.014958504010428541,0.17444565048839333,0.005183047299061666,21776.157142857144,21776.157142857144,-0.010096232379975256,-0.010096232379975256,-0.003775978779305801,32.861383877597476,0,-14.115017387834087,-1.9540046542201002,-12.161012733613987,0.12820335257379206,0.02715525395365417,-1,-1,97.59258965820842,98.36659407744384,0.3007990372055634,0.18790822310049815,57.14285714285714,0.6903906614698173,0.3556029120029919,0.007949548777684256,-0.4376927083704567,0.0007895286129327526,1.65448275319859,0.7705404610423566,0.8387600074579928,0.18866304238252551,-0.016528810602932754,0.26774374428567876,0.6787863180106002,1,0.11357520806534209,0.11357520806534209,0.9999999991195262,0,0,0.011488776920372467,-0.010336777395444363,0.0,28.80770699338964,0.008079634000582425,2.043478260868639,1.082565289935662,0.004590305386360294,1.0,FINNIFTY
FINNIFTY,2024-01-10,21525.2,21766.6,21500.0,21655.25,800,320,80,9133040,8437400,6189760,5970440,17570760,0.9238325902437743,0.9173746142993843,5790120,640840,0.11067818974390858,2668680,7796280,21200.0,-0.02102261576292123,0.004590305386360294,-0.005793920974039857,0.0,0.0,0.012311102388566217,0.5823330832706025,-0.001442733678785253,21761.04375,21761.04375,-0.004861611934400045,-0.004861611934400045,0.004579802064627914,41.65123048425504,0,-16.431874637695728,-5.433309067654677,-10.998565570041052,0.31554650649960225,0.026356843896756965,-1,-1,98.04056944818535,97.86498430901132,0.2635354013460939,0.17811577247918375,50.0,0.6342465902784061,0.42760841930200716,0.009621381602149315,-0.4444164697594323,0.0015353925858012513,1.6140449287706562,0.9238325902437743,0.8515199622293433,0.15329212920141766,-0.02102261576292123,0.08429056998431236,0.10551545360525212,1,0.11035366435148856,0.11035366435148856,0.9999999990938226,0,1,0.011591567603896687,-0.005793920974039857,0.0,25.225382847727747,0.008359164122325291,1.0645161290317255,-0.7216918175421416,-0.0056891515914154756,0.0,FINNIFTY
FINNIFTY,2024-01-11,21624.0,21624.0,21532.05,21532.05,300,400,80,16677160,15398840,7544120,6961440,32076400,0.9233490594321815,0.9693667242936737,10982360,2898080,0.26388499375361946,5512320,12500320,21300.0,-0.010776958069482435,-0.0056891515914154756,-0.021150322994185622,0.0,0.0,0.004270378342981775,0.0,-0.0014430680781796561,21735.6,21735.6,-0.009364820846905486,-0.009364820846905486,-0.0057053964566304875,35.813424345847466,0,-23.898637187394343,-9.698891470279724,-14.199745717114618,0.17026023849031321,0.028400641778929585,-1,-1,97.48280178648592,97.70532029762656,0.2362297649834136,0.1656165097303644,44.44444444444444,0.562583272816033,0.37879757182955986,0.009695311282575326,-0.3766504174626739,0.0007836276306670466,1.5657388391793752,0.9233490594321815,0.7924194080888652,-0.00048353081159280276,-0.010776958069482435,0.8260250694182879,0.8250693341550714,1,0.10577530902956483,0.10577530902956483,0.9999999990545998,0,1,0.010778102130461696,-0.021150322994185622,0.0,22.439130734435167,-0.01027945697777577,-0.20588235294138668,-0.49457846201242617,0.009109676041064496,1.0,FINNIFTY
FINNIFTY,2024-01-12,21622.0,21779.2,21533.45,21728.2,700,400,0,19417200,18630760,2740040,3231920,38048360,0.9594977648682611,0.9068654455309186,13921200,2347160,0.16860328132632244,4310680,16283480,21600.0,-0.005900166603768408,0.009109676041064496,-0.007722413265562333,0.0,0.0,0.011310186761903885,0.7924720244147335,0.004177493550312243,21734.86,21734.86,-0.0003064201931827215,-0.0003064201931827215,0.009068433225511893,47.52360135795006,0,-18.744102329681482,-11.725543776555513,-7.018558553125969,0.4885581949921256,0.026780756443070645,-1,-1,98.3708385303361,97.96473658833581,0.21182495558766948,0.1595720854553159,40.0,0.5279281491975627,0.47240482998202127,0.009763912600908942,-0.311304627591744,0.0012052448178199388,1.405292809356452,0.9594977648682611,0.8318194588492809,0.03614870543607962,-0.005900166603768408,0.1642989573764358,0.20988074426385364,1,0.11355077337075538,0.11355077337075538,0.9999999991193368,0,1,0.010831310593605915,-0.007722413265562333,0.0,20.215459431411507,0.014798827632479972,0.7073170731703153,-0.3850129222355163,0.004662144126066581,1.0,FINNIFTY
FINNIFTY,2024-01-15,21799.95,21829.5,21799.95,21829.5,300,400,0,37962520,40982440,18545320,22351680,78945360,1.0795500404082763,0.9212703380450394,32691320,7633120,0.2334907247550726,3562000,33349200,21500.0,-0.015094253189491284,0.004662144126066581,0.008857164644361593,0.00220600556895878,0.0,0.0013536727822441774,0.9999999999966159,0.0033021603262120194,21743.46363636364,21743.46363636364,0.00395688401237404,0.00395688401237404,0.004651309992618079,52.042160737812885,0,-9.359667611999612,-11.20790359021585,1.8482359782162376,0.6525795603230279,0.025933250849548853,-1,-1,98.82945755736655,98.2276992913962,0.19209639166349124,0.15050757771961307,36.36363636363637,0.47595766833338793,0.5117033173102689,0.009192922929632275,-0.32813742197970275,0.0006653304805607895,1.3700073170292295,1.0795500404082763,0.9313539831989701,0.12005227554001519,-0.015094253189491284,0.9550975423851019,1.199719174097031,1,0.1098589589353275,0.1098589589353275,0.999999999089742,0,-1,0.010258736022228949,0.008857164644361593,0.00220600556895878,18.406401250030786,-0.004447531914997915,-0.2857142857144558,0.33057739025521227,-0.0013193156050298471,0.0,FINNIFTY
FINNIFTY,2024-01-16,21821.8,21821.8,21800.7,21800.7,300,360,-40,71374880,68879880,33412360,27897440,140255120,0.9650437240665063,1.082669322955947,62770400,21339920,0.33996788295119995,7272360,47536520,21450.0,-0.016086639419835177,-0.0013193156050298471,0.011337752768332265,0.0008837795463572107,0.0,0.0009678588302209812,0.0,-0.0003527336860670527,21748.233333333334,21748.233333333334,0.0024124564907188617,0.0024124564907188617,-0.0013201866680850301,50.79858950425223,0,-3.934145527146029,-9.645805407903095,5.711659880757066,0.5968583976951455,0.02490704521366427,-1,-1,98.69907031177448,98.63312213315903,0.17643107025615384,0.14281380791129877,33.33333333333333,0.4318461811732569,0.5011466970429408,0.008773288075735075,-0.3996710940907546,0.0007917032984061795,1.3667842992815962,0.9650437240665063,0.9702546358037999,-0.11450631634177,-0.016086639419835177,0.880140728276205,0.6807169119261811,1,0.11013958819756026,0.10448891449052027,1.0540791683901045,0,0,0.010355521905251045,0.011337752768332265,0.0008837795463572107,16.898852765546852,-0.005981459731096428,-0.3333333333334815,1.2850594338147125,-0.0445948983289528,0.0,FINNIFTY
FINNIFTY,2024-01-17,21450.0,21450.0,20821.1,20828.5,1900,600,240,10227280,5528120,7721480,3075840,15756000,0.5405269045142013,0.9722084237402703,3860800,2324240,0.6020099461251555,6333400,2779760,21000.0,0.008233910267181985,-0.0445948983289528,-0.03817780907632096,-0.043750530841610624,0.0,0.03019420505557296,0.011766576562251965,-0.016086639419835177,21677.484615384616,21677.484615384616,-0.03916435095897086,-0.03916435095897086,-0.04561983821318554,28.117752416817837,-1,-54.77604207789045,-19.19693144892336,-35.57911062896709,-0.2417360341120694,0.05280092803614881,-1,-1,94.29759530605874,97.27537439173325,0.1740789709366419,0.16080561265694532,53.84615384615385,0.5350004584389372,0.14431668175012205,0.015756571796054608,-0.3951104022552339,0.0071074351205346106,0.7060234351203674,0.5405269045142013,0.8935934986578854,-0.424516819552305,0.008233910267181985,0.1081820382745302,0.0446551300612022,1,0.2500416447289558,0.2277624291025521,1.097817781468209,1,1,0.013374942410808343,-0.03817780907632096,-0.043750530841610624,15.741717959631417,-0.043275582723922956,1.968749999999536,-0.7417736993595542,0.004693088796600797,1.0,FINNIFTY
FINNIFTY,2024-01-18,20680.25,20926.25,20680.25,20926.25,800,600,0,18674680,8983760,8447400,3455640,27659040,0.48106634223451217,0.6954097928309976,6876080,1504040,0.2187350932508057,9494400,7126040,21000.0,0.003524281703601935,0.004693088796600797,-0.028134803699601307,-0.04869006650816232,0.0,0.011755570157099337,0.9999999999995935,-0.007117651295100463,21623.825,21623.825,-0.032259556299590875,-0.032259556299590875,0.004682110589774464,31.206047819971857,0,-86.45523681709892,-33.267419114426446,-53.187817702672476,-0.012273926703687451,0.06297325438202633,-1,-1,94.740142294136,95.91226930398973,0.16172937271199023,0.1573617196631078,42.857142857142854,0.5152552301095996,0.10257463796736044,0.023558277825610173,-0.38109142981910377,0.008243395477644818,0.7116591168497347,0.48106634223451217,0.8051369552183514,-0.0594605622796891,0.003524281703601935,0.8259674126453954,0.625102204727828,1,0.24298346710338423,0.22111951616460282,1.0988784310319215,1,1,0.011093711548005923,-0.028134803699601307,-0.04869006650816232,14.771643563680119,0.0492879871255536,0.17647058823512096,-0.5400338743716073,-0.00090317185353328,0.0,FINNIFTY
FINNIFTY,2024-01-19,20907.35,20907.35,20907.35,20907.35,200,680,80,25421360,12383320,6746680,3399560,37805360,0.4871226401734604,0.862767186949065,12682240,1905400,0.15024159769882922,10857040,10131960,21500.0,0.02834649058823818,-0.00090317185353328,-0.037778094826078634,-0.04520877003100843,0.0,0.0,0.0,-0.0009031718535333113,21576.06,21576.06,-0.030993147034259372,-0.030993147034259372,-0.0009035799589765238,30.948956017610357,0,-110.36457863140458,-49.249158482370554,-61.11542014903403,0.05610273968071843,0.06982054138375902,-1,-1,94.6545756642162,94.5641044214703,0.16141333071862293,0.15118824989548277,40.0,0.4798602366054056,0.13172314866851242,0.021717764429140994,-0.4172226965495363,0.0075480970614739944,0.7110450097637868,0.4871226401734604,0.7106619302793913,0.006056297938948241,0.02834649058823818,0.36127419586306164,0.378411711799959,1,0.24380669515126896,0.21262824117787404,1.1466336441764067,1,1,0.01079276120252955,-0.037778094826078634,-0.04520877003100843,14.925977593416784,-0.005596260650134077,-0.7014925373134774,-0.37079340157714735,-0.028310618036240687,0.0,FINNIFTY
FINNIFTY,2024-01-23,20960.6,20960.6,20315.45,20315.45,300,800,80,79225800,49728920,42695120,28360040,128955520,0.6276859305933168,0.9258499690333146,41097520,32301040,0.7859608073674519,38032440,16349960,20150.0,-0.008144048002874694,-0.028310618036240687,-0.0693579788817884,-0.06111512927578289,0.0,0.03175661873106418,0.0,0.0025469511918057527,21497.271875,21497.271875,-0.054975435109716586,-0.054975435109716586,-0.028719091474661035,24.601524601524602,-1,-163.0182164315629,-72.66198248118883,-90.35623395037408,-0.11379948992071563,0.08956578819708244,-1,-1,91.97484612720412,93.78985469518545,0.09180152473680306,0.16604320463983013,68.75,0.5650296869262981,0.0,0.026309747282682892,-0.6844565128654275,0.006859312549076426,0.7220372820741942,0.6276859305933168,0.6202891083163994,0.14056329041985638,-0.008144048002874694,1.6794978710816415,2.290180662374872,1,0.27025734855810307,0.22996486288164322,1.1752114868943093,1,1,0.011887809706008206,-0.0693579788817884,-0.06111512927578289,13.707144354051962,-0.027407446182707407,-0.5454545454546144,0.8399557299490366,0.0118481254414744,1.0,FINNIFTY
FINNIFTY,2024-01-24,20300.0,20610.0,20269.05,20556.15,2300,1080,280,6737520,5420960,4179080,3409800,12159560,0.8045927878507225,0.9218832338390631,2451600,999240,0.40758688203622123,3498200,4361400,20000.0,-0.027055163539865267,0.0118481254414744,-0.05708761645268268,-0.046397108965824274,0.0,0.01658627709955418,0.8420589529254066,-0.000760504935898576,21441.91176470588,21441.91176470588,-0.041309831624429805,-0.041309831624429805,0.011778485928660726,30.405859212588382,0,-186.25530084748243,-95.9040100888127,-90.35129075866973,0.07330147672107452,0.09681268945340732,-1,-1,15.78339747113724,67.47093975418585,0.016225071329018317,0.16558509727067802,58.82352941176471,0.5624031725080375,0.12496067737966894,0.033145204032006624,-0.3479930363538961,0.009383945883641701,0.7153165878813145,0.8045927878507225,0.5881989210732426,0.17690685725740574,-0.027055163539865267,0.05274897823688748,0.06856774689657447,1,0.2850792709116344,0.23148505152046087,1.2315234565515085,1,1,0.012050587014920771,-0.05708761645268268,-0.046397108965824274,12.463381086140965,0.040158743477715086,1.9113924050629225,-0.7265492669006315,-0.004171500986322796,0.0,FINNIFTY
FINNIFTY,2024-01-25,20540.0,20540.0,20336.0,20470.4,900,1200,120,17377880,11752000,10640360,6331040,29131080,0.6762620066429277,0.7677860711213482,8309680,1899880,0.22863455632467194,8191320,9789240,21000.0,0.025871502266687437,-0.004171500986322796,-0.017192788726984598,-0.054714214797797256,0.0,0.009965608879162107,0.658823529411449,-0.0007856529554416296,21387.93888888889,21387.93888888889,-0.0428998274988317,-0.0428998274988317,-0.004180225969199013,24.522792498164648,-1,-207.17116610459925,-118.56567760143173,-88.60548850316752,0.08527106866070469,0.10344064341085289,-1,-1,11.069268829026448,39.60917080912261,0.01440791163268497,0.16208248848343798,55.55555555555556,0.5423213028401492,0.054852310299316365,0.027694012772781475,-0.8046723501816754,0.0010898685230946552,0.7231019106646133,0.6762620066429277,0.6153459414989879,-0.12833078120779484,0.025871502266687437,1.5792695235041974,1.1678817036096927,1,0.2805346301015641,0.2241488869282,1.2515548652546744,1,0,0.011816037663980358,-0.017192788726984598,-0.054714214797797256,18.294542420906453,-0.016019626427797196,0.12499999999985922,-0.3820582327749762,0.010735012505862063,1.0,FINNIFTY
FINNIFTY,2024-01-29,20499.95,20774.95,20388.15,20690.15,3100,1720,520,43269880,37972440,25892000,26220440,81244040,0.8775721125179917,0.9394671257038674,33842520,8114840,0.23978238027191828,8436680,29836880,21000.0,0.014975725163906425,0.010735012505862063,-0.011282480138581907,-0.0390998534742395,0.0,0.018694886213971345,0.7807652533607097,0.0014435477567609461,21351.213157894737,21351.213157894737,-0.03096138626906564,-0.03096138626906564,0.010677801336658601,30.63198934651119,0,-206.62863906136772,-136.4358055788596,-70.19283348250812,0.2053267419673734,0.10507022753194159,-1,-1,23.150082462890545,16.667582921018084,0.015111573105352766,0.16313754610876005,57.89473684210527,0.5483703739785006,0.18627170905593043,0.020817718046107724,-1.0113627418376687,0.0021110388105078006,0.7285259113761428,0.8775721125179917,0.6946470955556838,0.20131010587506404,0.014975725163906425,1.4899400847514197,2.231147038801906,1,0.2920507677219738,0.22392826869774637,1.3042157173365019,1,0,0.013258488451079315,-0.011282480138581907,-0.0390998534742395,22.929583812454915,0.014906513492184859,1.8703703703701047,0.4041701849831363,-0.006602175431304369,0.0,FINNIFTY
FINNIFTY,2024-01-30,20629.75,20637.95,20520.15,20553.55,8600,1640,-80,93242520,72814760,49972640,34842320,166058920,0.7809179760478374,1.0159855470995376,72925400,28774680,0.3945769238152962,19762360,43947640,20300.0,-0.012336068465058313,-0.006602175431304369,-0.01692227852884265,-0.05406108191198544,0.0,0.005731370006641153,0.28353140916782404,-0.00291926351428102,21311.329999999998,21311.329999999998,-0.03555761184309003,-0.03555761184309003,-0.006624066195827069,31.88909303490901,0,-212.6212297790844,-151.8506110257956,-60.7706187532888,0.17012084841671582,0.10778981233712066,-1,-1,18.231920279405404,17.4837571904408,0.014238242472537774,0.15906215179616415,40.0,0.5250044937440446,0.06055194264211306,0.023165903503514197,-1.1467860305077036,0.0025696737823911013,0.729410215362628,0.7809179760478374,0.7534061627305593,-0.0966541364701543,-0.012336068465058313,1.154905906834038,0.9175686366217183,1,0.2830789648340447,0.21806954217681884,1.298113261845171,0,0,0.012700606775553042,-0.01692227852884265,-0.05406108191198544,27.368363479473512,-0.01733718793716643,3.598930481283176,0.9884956289693534,0.010124771633124308,1.0,FINNIFTY
FINNIFTY,2024-01-31,20348.05,20811.75,20348.05,20761.65,7300,1880,240,4619680,3195040,3450800,2136280,7816600,0.6916150036366155,0.7592641286043531,2056440,952680,0.4632666160938321,2265680,2237040,20500.0,-0.012602562898420955,0.010124771633124308,0.021963579443231573,-0.048917748917748805,-0.046819656175323465,0.02233444836995136,0.8919560060381979,-0.009998272804454705,21260.34,21285.154761904763,-0.023456351121383667,-0.024594829953583752,0.010073859493611514,37.26542843864688,0,-200.9351660456523,-161.75890995706237,-39.17625608858992,0.2834116548575715,0.10829923053320407,-1,-1,31.567816975870446,24.316606572722137,0.014581486263650262,0.1661667732636777,76.19047619047619,0.5657381557133881,0.10426163881641434,0.02102980367985845,-0.47399267706967974,0.004702321063163957,0.7647786391046487,0.6916150036366155,0.766191977339219,-0.08930297241122187,-0.012602562898420955,0.03700886677022457,0.029338557182637146,1,0.2897630673787012,0.21727433886194403,1.3336276559996978,0,-1,0.014798684334323764,0.021963579443231573,-0.048917748917748805,30.80280482001775,0.016726947064428677,1.8404669260699285,-0.8681455631418892,0.0007273025024503443,1.0,FINNIFTY
FINNIFTY,2024-02-01,20700.0,20829.4,20600.0,20776.75,3800,1840,-40,15257680,10338560,10638000,7143520,25598080,0.6775971183037002,0.7935629387551341,6714800,2117600,0.31536307857270507,8263480,8214840,20500.0,-0.013320177602368031,0.0007273025024503443,0.010731581546155278,-0.04696867531776505,-0.04612640572597326,0.01104118786624479,0.7704882301653088,-0.0029694171706006723,21210.105,21262.045454545456,-0.020431534874532642,-0.02282449520592611,0.0007270381461555399,35.53290297081881,0,-188.48062267422938,-167.14297992480374,-21.33764274942564,0.31045563328378095,0.10779288896052339,-1,-1,32.53548655836252,27.445074604546125,0.014442998612803822,0.1635385069808725,59.09090909090909,0.5506692444675539,0.12063783425481901,0.014877548810450225,-1.110101264777374,0.005696207667152146,0.7522749380266238,0.6775971183037002,0.7407928434298146,-0.01401788533291537,-0.013320177602368031,2.3027569009108855,2.2358155140467724,1,0.2906421352954511,0.21739193829139258,1.3369499230103867,0,-1,0.015806017237926143,0.010731581546155278,-0.04696867531776505,34.15899070570537,-0.009397469130673963,0.3013698630136541,-0.5869261619024924,-0.004745689292117272,0.0,FINNIFTY
FINNIFTY,2024-02-02,20912.75,21058.7,20670.3,20678.15,5800,1880,40,27223840,18008520,11966160,7669960,45234240,0.6614981574972524,0.9734628228732182,12020040,4683600,0.38964928569289287,15084600,13302160,21500.0,0.03974485144947679,-0.004745689292117272,0.01014880021885256,-0.00721847468612713,-0.05065319342835295,0.01878311164199899,0.020211122554068314,0.006545778333955022,21154.940000000002,21236.658695652175,-0.022537998216965005,-0.0262992735183204,-0.004756985829620733,35.82315048479218,0,-183.28575204265144,-170.3907055365916,-12.895046506059828,0.289682834390975,0.10716195300417836,-1,-1,26.216796436923694,30.10669999038556,0.015427948272520947,0.16426350755702115,60.86956521739131,0.5548259653472596,0.43949479778306527,0.012768221883804309,-0.9843733283858462,0.0055790121508525505,0.7556235128872728,0.6614981574972524,0.7378400736006794,-0.016098960806447793,0.03974485144947679,0.784271265356201,0.7418789463909867,1,0.1879891286755191,0.21738803078506683,0.8647630134471803,0,0,0.014664907896568746,0.01014880021885256,-0.00721847468612713,36.59536024454419,-0.0054729917945676165,0.7522658610271373,-0.30612089121866704,-0.007517597077107974,0.0,FINNIFTY
FINNIFTY,2024-02-05,20785.25,20785.25,20499.1,20522.7,5000,2080,200,56747080,33039880,29523240,15031360,89789040,0.5822304865730537,0.9172904869075428,31398800,8157560,0.25980483330573145,25216720,24778360,21000.0,0.02325717376368603,-0.007517597077107974,-0.008093223103747493,-0.019284391613404228,-0.06703549981134038,0.013943097155832392,0.0824742268041021,0.005179380166987788,21081.21,21206.910416666666,-0.02649326106044192,-0.03226355952958326,-0.007545996630472549,29.711535225016007,-1,-187.77435547540153,-173.88393181906704,-13.890423656334491,0.2447258979434533,0.1037835833992061,-1,-1,16.254926463519183,25.00240315293514,0.015680546071284156,0.14910258899710535,20.833333333333336,0.46790230099889174,0.34178991694869243,0.010341300742365478,-0.8235866853482454,0.006120013225784605,0.7001959267278135,0.5822304865730537,0.6787717484116917,-0.07926767092419873,0.02325717376368603,1.084462735602325,0.8346804734647822,1,0.1882458189198263,0.21294409641009845,0.8840152040134116,0,-1,0.014883660596442052,-0.008093223103747493,-0.019284391613404228,39.89754289629644,-0.0027719077849907015,0.3404825737265056,0.34215063530637413,0.0042733168637654195,1.0,FINNIFTY
FINNIFTY,2024-02-06,20482.1,20648.65,20482.1,20610.4,4000,2200,120,72434440,73293520,15687360,40253640,145730160,1.0118601041162187,0.9816607138274265,59674680,34003040,0.5698068259435995,12335840,39270840,20350.0,-0.012634398167915298,0.0042733168637654195,0.0027659455422544,-0.014203139087449967,-0.058769802669735416,0.008080871792881405,0.7703392374657679,-0.0019782972026098993,21016.864999999998,21183.05,-0.019339944373244822,-0.027033406426364426,0.004264212174189518,29.388293375714383,-1,-182.9613144172181,-175.7062930246789,-7.2550213925391915,0.3049561931443351,0.09915692625686968,-1,-1,21.983577523746913,21.4851001413966,0.015839957358559652,0.14996153532804302,24.0,0.4728269869451041,0.3832100483397661,0.00923204594310687,-0.7394019562420932,0.006470272104596549,0.6988075233877462,1.0118601041162187,0.724960174025368,0.4296296175431651,-0.012634398167915298,0.276443475153259,1.218334933419855,1,0.1907756933235386,0.2145963376741629,0.8889978985769427,0,0,0.01569174777573019,0.0027659455422544,-0.014203139087449967,43.41876254725894,0.011790913940873393,-0.02676399026766363,1.3193021621671863,0.004599619609517491,1.0,FINNIFTY
FINNIFTY,2024-02-07,20737.7,20778.0,20621.9,20705.2,3200,2160,-40,5609800,5344640,4107480,4215000,10956600,0.9527327177439481,0.9129508178125874,3361960,1703480,0.5066925245987459,2206080,3638960,20400.0,-0.014740258485791044,0.004599619609517491,-0.0027189553816773238,0.019184906069026342,-0.04310271122130882,0.007539168904429735,0.5336322869951742,0.006176493420797232,20970.232500000002,21164.671153846153,-0.01263851032648311,-0.021709345281400894,0.004589073685037103,31.88238018059738,0,-170.4139173913427,-174.64460915540707,4.230691764064375,0.3685209753082846,0.09612567750725949,-1,-1,36.932130911551226,25.056878299605774,0.016246263878501224,0.14429060243942735,19.230769230769234,0.4403132401688741,0.6465442197914348,0.005951917079371549,-0.7450245398298898,0.008026304866035002,0.675913620557527,0.9527327177439481,0.7771837168468345,-0.05912738637227066,-0.014740258485791044,0.056706174576624045,0.05750849461180197,1,0.11843564892496479,0.21347491452061276,0.5547989052271008,0,0,0.013270002793066745,-0.0027189553816773238,0.019184906069026342,46.43400991444251,0.00032630274575207174,-0.27272727272728925,-0.8273507781647693,-0.01815485964878394,0.0,FINNIFTY
