SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
JINDALSTEL, EQ, 02-Jan-2026,1068.4,1068.8,1082.7,1065.0,1080.0,1080.3,1077.7,1931379,20814.4,27582, 1032011, 53.43
JINDRILL, EQ, 02-Jan-2026,566.5,567.95,574.8,560.95,572.2,570.9,569.31,56155,319.69,2327, 22392, 39.88
JINDWORLD, EQ, 02-Jan-2026,29.0,28.82,29.73,28.71,29.69,29.59,29.33,381353,111.85,3786, 192718, 50.54
JIOFIN, EQ, 02-Jan-2026,295.7,295.6,303.0,295.5,301.85,301.7,300.89,10604978,31909.52,75384, 5748409, 54.20
JISLDVREQS, EQ, 02-Jan-2026,27.61,27.63,28.25,27.01,27.7,27.71,27.89,4019,1.12,112, 2890, 71.91
JISLJALEQS, EQ, 02-Jan-2026,41.91,42.1,42.69,41.6,41.86,41.82,42.0,1650274,693.16,7759, 1057510, 64.08
JITFINFRA, EQ, 02-Jan-2026,281.25,285.0,290.0,276.0,280.0,279.5,284.68,23542,67.02,971, 14480, 61.51
JKCEMENT, EQ, 02-Jan-2026,5498.0,5533.5,5599.0,5492.0,5580.0,5560.5,5548.88,68522,3802.2,19056, 38234, 55.80
JKIL, EQ, 02-Jan-2026,574.95,573.05,610.0,572.0,601.8,602.2,601.47,290814,1749.14,9101, 143350, 49.29
JKIPL, EQ, 02-Jan-2026,90.76,91.69,94.17,89.5,93.0,93.31,92.35,87545,80.85,1503, 52052, 59.46
JKLAKSHMI, EQ, 02-Jan-2026,793.5,793.5,799.05,789.3,796.0,798.3,791.86,299375,2370.63,6983, 259867, 86.80
JKPAPER, EQ, 02-Jan-2026,353.85,354.0,360.0,353.55,359.8,358.95,357.02,102144,364.67,4811, 50646, 49.58
JKTYRE, EQ, 02-Jan-2026,516.65,518.8,524.7,509.0,512.5,511.55,517.46,1179005,6100.93,33547, 413798, 35.10
JLHL, EQ, 02-Jan-2026,1397.8,1397.0,1408.8,1391.2,1405.0,1400.4,1400.18,12051,168.74,3116, 6959, 57.75
JMA, EQ, 02-Jan-2026,79.75,80.79,80.79,77.34,79.8,79.68,78.9,9044,7.14,225, 6596, 72.93
JMFINANCIL, EQ, 02-Jan-2026,147.56,148.0,150.0,146.11,149.25,149.06,148.0,2017501,2985.9,19146, 871727, 43.21
JNKINDIA, EQ, 02-Jan-2026,240.97,241.0,242.99,234.42,237.0,235.95,237.68,140191,333.21,5941, 77202, 55.07
JOCIL, EQ, 02-Jan-2026,144.0,144.0,149.01,142.06,144.1,144.49,144.79,3655,5.29,127, 1807, 49.44
JPOLYINVST, EQ, 02-Jan-2026,1041.0,1031.6,1045.9,1012.0,1016.0,1022.3,1026.49,7687,78.91,926, 5180, 67.39
JPPOWER, EQ, 02-Jan-2026,17.61,17.74,17.8,17.53,17.72,17.69,17.68,29307630,5180.36,25465, 11569771, 39.48
JSFB, EQ, 02-Jan-2026,421.55,420.5,425.1,417.45,421.3,423.45,420.89,234759,988.09,5502, 171318, 72.98
JSL, EQ, 02-Jan-2026,853.75,853.75,865.1,847.0,855.5,855.4,854.52,658245,5624.8,32633, 314286, 47.75
JSLL, EQ, 02-Jan-2026,682.2,690.0,695.3,675.05,682.75,682.2,686.17,143520,984.79,6378, 81002, 56.44
JSWCEMENT, EQ, 02-Jan-2026,120.23,120.23,123.29,119.5,122.9,123.01,122.23,1802610,2203.35,16001, 986569, 54.73
JSWENERGY, EQ, 02-Jan-2026,502.0,505.0,514.55,502.2,510.05,510.65,509.89,5505156,28070.41,81611, 2317009, 42.09
JSWHL, EQ, 02-Jan-2026,19775.0,19870.0,20080.0,19775.0,19980.0,19930.0,19946.1,1721,343.27,802, 620, 36.03
JSWINFRA, EQ, 02-Jan-2026,283.25,283.25,286.85,282.0,285.9,285.35,284.85,785925,2238.69,15702, 419360, 53.36
JSWSTEEL, EQ, 02-Jan-2026,1171.5,1172.0,1184.0,1169.1,1178.1,1180.7,1178.27,903240,10642.64,29113, 470362, 52.07
JTEKTINDIA, EQ, 02-Jan-2026,141.12,142.67,149.8,141.49,148.25,148.16,147.11,351842,517.61,10431, 109147, 31.02
JTLIND, EQ, 02-Jan-2026,59.04,59.08,59.9,59.01,59.9,59.82,59.43,487684,289.83,2498, 269097, 55.18
JUBLCPL, EQ, 02-Jan-2026,2269.0,2276.8,2310.0,2256.2,2303.0,2302.6,2293.31,1649,37.82,268, 1201, 72.83
JUBLFOOD, EQ, 02-Jan-2026,553.15,553.6,557.4,549.0,552.4,552.95,552.22,2603875,14379.15,42935, 1604863, 61.63
JUBLINGREA, EQ, 02-Jan-2026,707.0,706.5,728.45,701.45,726.85,726.25,722.45,138413,999.96,8185, 82339, 59.49
JUBLPHARMA, EQ, 02-Jan-2026,1058.1,1060.0,1070.9,1047.4,1057.8,1055.4,1055.76,82583,871.88,12045, 38902, 47.11
JUNIORBEES, EQ, 02-Jan-2026,747.76,750.0,765.0,747.69,756.0,755.86,753.27,426982,3216.32,12273, 314450, 73.64
JUNIPER, EQ, 02-Jan-2026,250.5,252.2,254.75,248.0,253.5,252.55,251.11,32393,81.34,2301, 15048, 46.45
JUSTDIAL, EQ, 02-Jan-2026,726.3,728.1,742.05,725.4,734.95,734.7,735.12,70234,516.3,4916, 35319, 50.29
JWL, EQ, 02-Jan-2026,337.1,337.45,340.5,335.0,338.25,338.25,337.99,2039392,6892.9,26863, 456402, 22.38
JYOTHYLAB, EQ, 02-Jan-2026,277.8,279.75,285.9,277.2,285.0,284.3,282.43,248255,701.14,8702, 138479, 55.78
JYOTICNC, EQ, 02-Jan-2026,992.95,995.5,999.9,982.45,994.0,993.95,989.88,71238,705.17,4908, 27383, 38.44
JYOTIGLOBL, SM, 02-Jan-2026,45.3,44.2,45.0,40.05,42.35,42.35,42.69,98000,41.84,48, 76000, 77.55
JYOTISTRUC, EQ, 02-Jan-2026,9.56,9.57,10.45,9.53,10.03,10.18,10.04,22392405,2247.95,15293, 8308616, 37.10
K2INFRA, SM, 02-Jan-2026,68.7,75.55,75.55,73.4,75.55,75.55,75.43,160800,121.29,159, 108600, 67.54
KABRAEXTRU, EQ, 02-Jan-2026,226.07,223.3,230.0,223.3,228.3,228.65,227.67,13569,30.89,390, 9018, 66.46
KAJARIACER, EQ, 02-Jan-2026,962.85,962.8,988.45,960.2,978.0,980.85,975.43,274568,2678.23,26070, 156843, 57.12
KAKATCEM, EQ, 02-Jan-2026,128.15,131.7,131.7,127.61,128.4,128.69,128.63,2804,3.61,88, 1898, 67.69
KALAMANDIR, EQ, 02-Jan-2026,152.84,152.8,153.77,149.0,152.15,152.39,151.41,675671,1023.05,10291, 339327, 50.22
KALANA, SM, 02-Jan-2026,23.7,23.5,23.5,23.5,23.5,23.5,23.5,2000,0.47,1, 2000, 100.00
KALPATARU, EQ, 02-Jan-2026,347.25,346.0,381.95,346.0,381.0,380.75,373.77,426116,1592.69,8214, 169690, 39.82
KALYANIFRG, EQ, 02-Jan-2026,627.7,630.8,634.0,621.9,634.0,634.0,625.84,535,3.35,49, 443, 82.80
KALYANKJIL, EQ, 02-Jan-2026,484.2,486.4,497.7,484.6,495.5,495.7,493.99,1727423,8533.27,29226, 770275, 44.59
KAMATHOTEL, EQ, 02-Jan-2026,238.4,237.8,239.78,235.2,237.05,238.41,237.57,21316,50.64,1706, 10841, 50.86
KAMDHENU, EQ, 02-Jan-2026,25.22,25.17,25.4,25.01,25.37,25.29,25.19,637943,160.7,4202, 306270, 48.01
KAMOPAINTS, EQ, 02-Jan-2026,6.03,6.06,6.14,6.0,6.13,6.11,6.06,541882,32.84,1027, 373826, 68.99
KANANIIND, EQ, 02-Jan-2026,1.69,1.71,1.75,1.69,1.75,1.74,1.73,165056,2.85,652, 126315, 76.53
KANDARP, ST, 02-Jan-2026,146.45,146.4,150.0,140.4,150.0,147.2,143.01,37000,52.91,34, 27000, 72.97
KANORICHEM, EQ, 02-Jan-2026,76.84,76.7,78.55,75.03,78.0,77.33,77.02,23790,18.32,286, 15624, 65.67
KANPRPLA, EQ, 02-Jan-2026,179.7,178.5,179.5,176.01,179.5,176.98,177.06,2502,4.43,151, 1447, 57.83
KANSAINER, EQ, 02-Jan-2026,239.72,240.0,241.78,235.22,240.51,241.08,238.81,221557,529.09,8304, 113822, 51.37
KAPSTON, EQ, 02-Jan-2026,300.25,308.95,308.95,299.05,307.5,307.1,304.29,15789,48.04,648, 11603, 73.49
KARMAENG, EQ, 02-Jan-2026,48.69,49.7,49.71,48.71,49.71,49.59,49.5,3386,1.68,86, 2180, 64.38
KARNIKA, ST, 02-Jan-2026,117.55,118.1,119.9,118.1,119.9,119.9,118.75,3000,3.56,3, 3000, 100.00
KARURVYSYA, EQ, 02-Jan-2026,269.4,269.4,275.9,266.55,272.1,272.5,272.86,3689152,10066.25,37142, 2342190, 63.49
KATARIA, SM, 02-Jan-2026,101.75,101.0,107.9,100.85,102.05,102.05,102.99,18600,19.16,27, 7200, 38.71
KAUSHALYA, EQ, 02-Jan-2026,863.15,870.05,880.0,860.0,866.5,876.25,871.38,269,2.34,68, 174, 64.68
KAVDEFENCE, BE, 02-Jan-2026,70.38,73.89,73.89,72.0,73.89,73.89,73.84,68712,50.74,324, -, -
KAYA, EQ, 02-Jan-2026,399.6,398.05,407.15,393.3,404.6,402.9,402.27,17010,68.43,265, 15045, 88.45
KAYNES, EQ, 02-Jan-2026,3943.5,3951.4,3993.5,3880.5,3978.0,3977.2,3931.86,1330214,52302.1,77821, 314660, 23.65
KAYTEX, SM, 02-Jan-2026,73.0,73.0,75.6,73.0,75.6,75.45,73.96,14400,10.65,10, 14400, 100.00
KCEIL, SM, 02-Jan-2026,147.85,149.8,155.0,148.0,154.35,153.1,151.82,31000,47.06,58, 19000, 61.29
KCK, ST, 02-Jan-2026,25.55,25.05,26.0,25.05,26.0,26.0,25.09,350000,87.82,39, 350000, 100.00
KCP, EQ, 02-Jan-2026,180.16,179.0,180.97,179.0,180.15,180.25,180.32,57154,103.06,1178, 38872, 68.01
KCPSUGIND, EQ, 02-Jan-2026,26.1,26.39,26.4,25.8,26.34,26.14,26.11,88172,23.02,699, 51084, 57.94
KDDL, EQ, 02-Jan-2026,2465.6,2474.2,2475.9,2393.5,2404.1,2410.0,2418.85,8016,193.9,1517, 5002, 62.40
KDL, SM, 02-Jan-2026,178.9,180.0,181.9,175.0,178.0,180.6,178.69,23550,42.08,112, 15450, 65.61
KEC, EQ, 02-Jan-2026,738.3,745.0,759.0,739.75,745.7,746.85,747.29,693336,5181.26,21144, 233231, 33.64
KECL, EQ, 02-Jan-2026,104.75,105.12,106.9,104.35,105.45,105.16,105.58,121552,128.33,3045, 54924, 45.19
KEEPLEARN, EQ, 02-Jan-2026,2.43,2.37,2.54,2.37,2.47,2.46,2.5,59445,1.49,146, 39647, 66.70
KEI, EQ, 02-Jan-2026,4514.5,4530.0,4582.6,4492.7,4510.0,4529.6,4541.69,128302,5827.08,19617, 46143, 35.96
KEL, SM, 02-Jan-2026,100.0,101.0,102.0,100.0,100.0,100.0,101.0,7200,7.27,4, 3600, 50.00
KELLTONTEC, EQ, 02-Jan-2026,18.52,18.55,19.05,18.35,18.95,18.95,18.75,1092787,204.92,3741, 492815, 45.10
KEN, SM, 02-Jan-2026,44.55,45.55,45.55,45.25,45.25,45.4,45.4,2400,1.09,2, 2400, 100.00
KERNEX, EQ, 02-Jan-2026,1209.8,1216.0,1268.1,1216.0,1249.0,1250.8,1243.71,153033,1903.29,8310, 57882, 37.82
KESORAMIND, BE, 02-Jan-2026,12.57,11.95,11.95,11.95,11.95,11.95,11.95,358929,42.89,1013, -, -
KEYFINSERV, EQ, 02-Jan-2026,315.1,321.55,325.6,312.2,315.2,315.8,316.82,3153,9.99,274, 1977, 62.70
KFINTECH, EQ, 02-Jan-2026,1076.7,1083.6,1087.9,1071.3,1085.0,1082.0,1080.93,336683,3639.32,17839, 150883, 44.81
KHADIM, EQ, 02-Jan-2026,182.14,182.14,187.51,182.14,186.5,184.83,185.17,88416,163.72,2737, 48162, 54.47
KHAICHEM, EQ, 02-Jan-2026,78.59,79.0,80.9,76.99,77.0,78.31,78.88,448453,353.75,3305, 276138, 61.58
KHAITANLTD, EQ, 02-Jan-2026,104.06,101.98,109.0,101.98,103.99,104.01,105.73,5924,6.26,277, 3943, 66.56
KHANDSE, EQ, 02-Jan-2026,20.98,21.33,22.19,20.85,21.02,21.42,21.52,9894,2.13,59, 6077, 61.42
KHFM, SM, 02-Jan-2026,64.25,64.15,64.15,58.9,63.6,63.6,61.48,6200,3.81,4, 4650, 75.00
KICL, EQ, 02-Jan-2026,4953.2,4943.0,5038.0,4941.0,5000.1,5008.6,4998.27,1892,94.57,377, 1226, 64.80
KILITCH, EQ, 02-Jan-2026,359.35,366.0,366.0,354.6,360.95,360.4,358.41,9804,35.14,343, 5595, 57.07
KIMS, EQ, 02-Jan-2026,616.1,619.25,637.9,616.8,631.0,632.25,630.33,353541,2228.48,21904, 169436, 47.93
KINGFA, EQ, 02-Jan-2026,4423.7,4400.0,4460.0,4329.9,4441.0,4436.2,4421.0,8550,378.0,939, 6975, 81.58
KIOCL, EQ, 02-Jan-2026,406.4,407.7,411.95,400.0,401.15,402.8,405.25,217453,881.24,10187, 74276, 34.16
KIRIINDUS, EQ, 02-Jan-2026,682.35,679.0,694.95,608.9,614.35,616.0,633.35,15987323,101256.17,227536, 2260403, 14.14
KIRLOSBROS, EQ, 02-Jan-2026,1610.8,1611.3,1652.6,1611.3,1640.0,1645.1,1639.5,52325,857.87,9764, 23922, 45.72
KIRLOSENG, EQ, 02-Jan-2026,1230.5,1237.4,1269.0,1215.2,1260.5,1261.1,1244.15,711370,8850.47,27561, 457011, 64.24
KIRLOSIND, EQ, 02-Jan-2026,3163.4,3174.5,3269.0,3100.0,3265.0,3243.0,3228.9,4350,140.46,1094, 1884, 43.31
KIRLPNU, EQ, 02-Jan-2026,1039.2,1048.0,1062.8,1028.0,1061.7,1058.6,1046.74,35732,374.02,4772, 14156, 39.62
KITEX, EQ, 02-Jan-2026,180.54,180.01,183.4,179.53,182.7,182.68,181.96,331054,602.39,5226, 149643, 45.20
KKCL, EQ, 02-Jan-2026,483.6,483.6,497.9,478.9,483.4,483.95,489.05,30759,150.43,1891, 15469, 50.29
KKJEWELS, SM, 02-Jan-2026,90.75,89.2,90.5,89.0,89.4,89.6,89.84,21000,18.87,20, 16000, 76.19
KLL, SM, 02-Jan-2026,48.05,49.5,57.6,49.5,51.1,51.4,53.12,40000,21.25,45, 31200, 78.00
KMEW, EQ, 02-Jan-2026,1926.9,1899.9,1941.1,1875.0,1888.0,1888.1,1902.33,155504,2958.2,10265, 37551, 24.15
KMSUGAR, EQ, 02-Jan-2026,27.12,27.1,27.45,27.1,27.15,27.23,27.22,66816,18.19,540, 44749, 66.97
KNAGRI, EQ, 02-Jan-2026,204.36,204.9,207.5,197.35,199.2,199.72,202.12,19404,39.22,1012, 6485, 33.42
KNRCON, EQ, 02-Jan-2026,161.54,162.58,162.99,159.85,161.29,161.03,161.25,680467,1097.28,10611, 308534, 45.34
KODYTECH, SM, 02-Jan-2026,928.5,930.0,944.4,920.0,931.0,930.0,932.24,6900,64.32,52, 4900, 71.01
KOHINOOR, EQ, 02-Jan-2026,26.54,26.5,26.95,26.12,26.88,26.82,26.53,99385,26.37,1990, 31360, 31.55
KOKUYOCMLN, EQ, 02-Jan-2026,90.09,90.09,93.0,90.09,92.0,92.11,92.13,41627,38.35,515, 29198, 70.14
KOLTEPATIL, EQ, 02-Jan-2026,391.15,392.4,395.0,390.35,392.0,393.0,392.67,38372,150.67,1349, 24170, 62.99
KONSTELEC, SM, 02-Jan-2026,51.25,52.0,52.0,47.15,47.15,47.15,49.81,7000,3.49,6, 7000, 100.00
KONTOR, SM, 02-Jan-2026,66.0,68.95,71.0,67.3,67.3,67.3,69.13,8400,5.81,14, 7800, 92.86
KOPRAN, EQ, 02-Jan-2026,151.54,151.54,154.89,150.0,152.45,152.08,152.8,282619,431.83,3801, 125034, 44.24
KORE, ST, 02-Jan-2026,158.85,164.25,164.25,164.25,164.25,164.25,164.25,250,0.41,1, 250, 100.00
KOTAKBANK, EQ, 02-Jan-2026,2217.8,2217.8,2227.9,2180.5,2189.9,2195.1,2211.57,2447694,54132.42,106834, 1771446, 72.37
KOTARISUG, EQ, 02-Jan-2026,27.08,27.0,27.87,26.76,27.37,27.5,27.3,37491,10.23,348, 29101, 77.62
KOTHARIPET, EQ, 02-Jan-2026,130.32,128.6,134.49,128.6,132.5,132.24,132.91,49956,66.4,1229, 25326, 50.70
KOTHARIPRO, EQ, 02-Jan-2026,75.24,74.83,76.5,74.58,76.0,75.18,75.55,15570,11.76,373, 11699, 75.14
KOTYARK, SM, 02-Jan-2026,238.45,239.0,240.0,233.0,237.9,234.7,236.8,4500,10.66,34, 4000, 88.89
KPEL, EQ, 02-Jan-2026,350.3,352.0,360.0,348.5,357.15,357.5,354.47,199799,708.23,5289, 86859, 43.47
KPIGREEN, EQ, 02-Jan-2026,485.25,485.6,492.85,475.6,484.0,485.15,485.22,3537933,17166.92,57385, 448780, 12.68
KPIL, EQ, 02-Jan-2026,1202.2,1210.1,1214.1,1193.2,1199.2,1196.8,1203.53,56112,675.33,6600, 27352, 48.75
KPITTECH, EQ, 02-Jan-2026,1163.2,1163.2,1169.0,1150.8,1167.8,1167.6,1161.83,413208,4800.79,27030, 167952, 40.65
KPRMILL, EQ, 02-Jan-2026,912.4,912.4,915.9,906.65,908.9,909.75,910.83,138894,1265.08,13127, 71282, 51.32
KRBL, EQ, 02-Jan-2026,395.5,398.3,399.35,394.1,397.15,396.4,396.71,177937,705.9,9576, 76351, 42.91
KREBSBIO, EQ, 02-Jan-2026,69.92,69.92,71.3,68.38,70.0,70.97,69.48,2114,1.47,44, 1811, 85.67
KRIDHANINF, EQ, 02-Jan-2026,4.3,4.39,4.45,4.21,4.37,4.34,4.37,73707,3.22,178, 60422, 81.98
KRISHANA, EQ, 02-Jan-2026,522.35,524.2,529.0,520.65,528.35,527.9,526.66,38854,204.63,1504, 23124, 59.52
KRISHCA, SM, 02-Jan-2026,197.75,198.0,199.6,190.3,199.5,198.5,196.46,5500,10.81,11, 5000, 90.91
KRISHIVAL, EQ, 02-Jan-2026,348.05,356.0,357.5,346.1,349.0,351.25,351.08,19370,68.0,667, 13298, 68.65
KRISHNADEF, EQ, 02-Jan-2026,812.25,812.5,825.0,801.0,821.0,812.65,807.6,29681,239.71,1276, 14367, 48.40
KRITI, EQ, 02-Jan-2026,80.76,80.88,82.01,79.25,80.4,80.01,80.87,34620,28.0,893, 26791, 77.39
KRITIKA, EQ, 02-Jan-2026,7.22,7.39,7.56,7.1,7.37,7.33,7.33,210812,15.45,690, 110010, 52.18
KRITINUT, EQ, 02-Jan-2026,68.87,68.87,80.01,68.87,77.3,77.2,75.65,93705,70.89,1839, 48222, 51.46
KRN, EQ, 02-Jan-2026,743.85,747.9,807.0,742.05,770.0,770.15,783.74,1598944,12531.61,58250, 240589, 15.05
KRONOX, EQ, 02-Jan-2026,137.51,140.15,142.2,138.11,142.2,141.78,140.7,26103,36.73,829, 16288, 62.40
KROSS, EQ, 02-Jan-2026,206.37,206.38,212.6,200.96,204.2,204.87,207.17,14670783,30393.34,117771, 1213832, 8.27
KRSNAA, EQ, 02-Jan-2026,740.45,733.7,739.0,728.05,731.6,733.35,734.28,20640,151.55,1923, 14659, 71.02
KRT, RR, 02-Jan-2026,123.82,123.82,124.8,123.6,124.48,124.37,124.13,565658,702.15,13853, 439260, 77.65
KRYSTAL, EQ, 02-Jan-2026,519.2,521.0,529.0,515.0,528.9,524.8,521.97,6005,31.34,507, 3468, 57.75
KSB, EQ, 02-Jan-2026,746.25,746.0,763.9,725.0,752.9,753.05,752.9,45498,342.55,4411, 22415, 49.27
KSCL, EQ, 02-Jan-2026,974.6,975.0,976.45,961.65,973.0,973.5,967.98,59005,571.16,4468, 32013, 54.25
KSHINTL, EQ, 02-Jan-2026,353.3,355.0,382.0,353.0,374.0,373.55,371.69,797114,2962.78,19219, 335216, 42.05
KSHITIJPOL, EQ, 02-Jan-2026,2.59,2.59,2.69,2.58,2.63,2.61,2.62,86384,2.27,289, 64013, 74.10
KSL, EQ, 02-Jan-2026,753.3,757.0,762.0,751.8,759.4,759.9,757.69,15630,118.43,1198, 7898, 50.53
KSOLVES, EQ, 02-Jan-2026,284.45,289.0,291.7,283.55,287.95,290.0,288.75,29337,84.71,2362, 16641, 56.72
KSR, EQ, 02-Jan-2026,21.67,23.7,23.83,23.3,23.83,23.83,23.79,268108,63.79,502, 236288, 88.13
KTKBANK, EQ, 02-Jan-2026,206.92,207.8,212.4,195.6,200.1,200.0,203.11,17503039,35550.87,121887, 5672702, 32.41
KUANTUM, EQ, 02-Jan-2026,91.75,91.75,94.2,91.72,92.92,93.34,93.34,33472,31.24,461, 21837, 65.24
LAGNAM, EQ, 02-Jan-2026,75.11,72.5,76.39,72.5,73.4,73.47,73.52,3782,2.78,70, 3540, 93.60
LAKSHYA, SM, 02-Jan-2026,124.0,123.0,126.0,123.0,126.0,126.0,123.75,3200,3.96,4, 2400, 75.00
LAL, EQ, 02-Jan-2026,9.16,9.0,9.34,8.87,9.1,8.98,9.03,16619,1.5,150, 13977, 84.10
LALPATHLAB, EQ, 02-Jan-2026,1509.8,1509.0,1509.0,1460.6,1475.1,1474.2,1477.35,637719,9421.32,24665, 464220, 72.79
LAMBODHARA, EQ, 02-Jan-2026,121.51,123.0,123.0,119.51,121.45,120.91,121.0,7501,9.08,141, 5416, 72.20
LAMOSAIC, SM, 02-Jan-2026,35.15,34.1,34.9,34.05,34.7,34.55,34.47,8400,2.9,12, 8400, 100.00
LANCORHOL, BE, 02-Jan-2026,25.34,26.6,26.6,24.8,26.3,26.29,25.92,24017,6.23,69, -, -
LANDMARK, EQ, 02-Jan-2026,471.85,474.3,478.7,466.8,476.9,476.2,474.06,30283,143.56,2331, 16683, 55.09
LAOPALA, EQ, 02-Jan-2026,202.2,201.6,206.0,201.31,204.0,204.68,204.01,65875,134.39,4051, 39120, 59.39
LASA, EQ, 02-Jan-2026,10.38,11.34,11.41,11.1,11.41,11.41,11.34,264946,30.05,262, 203820, 76.93
LATENTVIEW, EQ, 02-Jan-2026,455.05,453.0,463.95,452.95,459.6,459.1,459.94,235326,1082.36,10865, 105525, 44.84
LATTEYS, BE, 02-Jan-2026,22.01,21.57,21.57,21.57,21.57,21.57,21.57,32121,6.93,114, -, -
LAURUSLABS, EQ, 02-Jan-2026,1110.4,1110.0,1115.9,1103.2,1107.0,1106.5,1109.56,953854,10583.6,51816, 500297, 52.45
LAXMICOT, EQ, 02-Jan-2026,18.74,18.99,19.14,18.63,19.13,19.13,18.9,2902,0.55,42, 2376, 81.87
LAXMIDENTL, EQ, 02-Jan-2026,274.75,276.2,276.2,269.65,271.4,270.85,271.08,39989,108.4,2202, 20738, 51.86
LAXMIINDIA, EQ, 02-Jan-2026,122.72,123.17,129.19,123.17,128.25,127.35,126.5,169669,214.64,3661, 73783, 43.49
LCCINFOTEC, BE, 02-Jan-2026,4.57,4.37,4.75,4.36,4.5,4.63,4.55,26793,1.22,47, -, -
LEMERITE, EQ, 02-Jan-2026,470.15,473.2,484.1,473.0,482.0,477.95,476.69,34736,165.58,567, 24702, 71.11
LEMONTREE, EQ, 02-Jan-2026,156.89,157.44,158.0,153.8,154.0,153.99,155.08,3033540,4704.36,27889, 2051737, 67.64
LENSKART, EQ, 02-Jan-2026,438.5,440.95,456.8,437.3,450.85,452.15,451.01,1751640,7900.01,34439, 564061, 32.20
LEXUS, EQ, 02-Jan-2026,25.93,26.06,26.8,26.06,26.13,26.13,26.45,2389,0.63,28, 1078, 45.12
LFIC, EQ, 02-Jan-2026,168.02,167.99,176.0,165.51,169.99,169.99,168.06,2933,4.93,95, 2178, 74.26
LGBBROSLTD, EQ, 02-Jan-2026,1789.1,1780.0,1799.8,1762.2,1773.0,1773.1,1777.49,56914,1011.64,8099, 34111, 59.93
LGEINDIA, EQ, 02-Jan-2026,1484.7,1485.0,1495.7,1460.1,1481.7,1483.4,1482.29,973436,14429.12,52187, 519090, 53.33
LGHL, EQ, 02-Jan-2026,295.1,297.95,324.6,289.75,324.6,324.6,311.88,163253,509.15,2492, 49508, 30.33
LIBAS, EQ, 02-Jan-2026,10.94,11.25,11.25,10.9,11.14,11.07,11.02,14667,1.62,99, 13378, 91.21
LIBERTSHOE, EQ, 02-Jan-2026,281.75,281.0,284.9,280.6,282.95,282.15,282.63,5207,14.72,356, 2692, 51.70
LICHSGFIN, EQ, 02-Jan-2026,535.85,536.25,547.75,536.25,545.7,545.55,544.55,988536,5383.09,14611, 469007, 47.44
LICI, EQ, 02-Jan-2026,852.8,853.2,862.0,851.2,861.0,860.85,856.58,577777,4949.12,21834, 315307, 54.57
LICMFGOLD, EQ, 02-Jan-2026,12087.35,12187.3,12238.0,12000.0,12169.0,12166.75,12165.87,3747,455.86,492, 2723, 72.67
LICNETFGSC, EQ, 02-Jan-2026,28.74,29.45,29.45,28.65,28.7,28.71,28.72,155174,44.56,223, 106312, 68.51
LICNETFN50, EQ, 02-Jan-2026,290.56,291.21,292.35,291.04,292.35,292.28,291.9,3596,10.5,39, 3593, 99.92
LICNETFSEN, EQ, 02-Jan-2026,952.2,958.85,958.85,958.85,958.85,958.85,958.85,27,0.26,2, 27, 100.00
LICNFNHGP, EQ, 02-Jan-2026,290.38,290.89,293.0,290.89,293.0,292.33,291.86,2166,6.32,30, 2165, 99.95
LICNMID100, EQ, 02-Jan-2026,61.12,61.28,61.65,60.96,61.5,61.5,61.09,27127,16.57,128, 25212, 92.94
LIKHITHA, EQ, 02-Jan-2026,192.06,192.06,195.5,190.6,194.1,193.41,192.72,19359,37.31,1184, 10178, 52.58
LINC, EQ, 02-Jan-2026,106.95,106.5,119.39,105.21,117.0,117.33,113.87,145877,166.12,2616, 53119, 36.41
LINCOLN, EQ, 02-Jan-2026,479.8,478.05,505.0,475.6,496.0,497.15,490.45,22401,109.86,1310, 13348, 59.59
LINDEINDIA, EQ, 02-Jan-2026,5908.0,5994.0,5994.0,5901.5,5966.0,5955.5,5934.66,16263,965.15,3715, 8801, 54.12
LIQGRWBEES, EQ, 02-Jan-2026,1022.26,1022.64,1022.66,1022.64,1022.66,1022.65,1022.66,168252,1720.64,372, 135385, 80.47
LIQUID, EQ, 02-Jan-2026,999.99,1024.98,1024.98,999.99,1000.0,999.99,1000.0,646099,6460.98,1537, 561915, 86.97
LIQUID1, EQ, 02-Jan-2026,1084.92,1087.0,1087.0,1084.92,1085.37,1085.36,1085.36,365373,3965.62,942, 258626, 70.78
LIQUIDADD, EQ, 02-Jan-2026,1107.07,1107.07,1107.53,1107.07,1107.53,1107.52,1107.53,1346320,14910.85,1530, 1165478, 86.57
LIQUIDBEES, EQ, 02-Jan-2026,1000.0,1025.0,1025.0,999.99,1000.01,1000.0,1000.01,12254248,122543.27,36970, 11655303, 95.11
LIQUIDBETF, EQ, 02-Jan-2026,1063.24,1060.3,1116.24,1009.94,1063.67,1063.68,1063.55,454370,4832.46,396, 349466, 76.91
LIQUIDCASE, EQ, 02-Jan-2026,112.09,112.15,112.15,112.13,112.15,112.14,112.15,37938947,42547.05,22613, 35003282, 92.26
LIQUIDETF, EQ, 02-Jan-2026,1000.0,1000.0,1000.01,999.99,1000.01,1000.0,1000.0,417915,4179.16,1370, 363518, 86.98
