symbol,date,open,high,low,close,volume,fut_oi,fut_oi_change,call_oi,put_oi,call_oi_change,put_oi_change,pcr_oi,total_oi,returns,log_returns,sma_3,ema_3,sma_5,ema_5,sma_10,ema_10,volatility_5,volatility_10,rsi_7,macd,macd_signal,bb_mid,bb_upper,bb_lower,bb_width,oi_change_ratio,pcr_oi_ma5,oi_trend,price_change,oi_change_pct,range_pct,future_return,label,label_binary
NIFTY,2024-03-12,22574.85,22688.95,22534.05,22601.45,9040000,2126850,650,148254075,141481725,11619850,13307000,0.9543192994863716,291862650,0.0011783024028952926,0.0011776087494544988,22622.966666666664,22612.107634201417,22637.079999999998,22606.99028579935,22538.77,22559.42502908294,0.004609146318019511,0.006922847686056795,70.99650003301866,97.92616579258538,104.30028562787096,22538.77,22876.234016847226,22201.305983152775,0.029945202586230315,0.00030561628699720246,1.1036553858615266,223850.0,0.0011783024028952926,0.00030561628699720246,0.006853542582444996,-0.015118499034354027,-1,0.0
NIFTY,2024-03-13,22617.75,22640.55,22190.0,22259.75,30224000,2220300,93450,265746025,173515475,117491950,32033750,0.6529372358438852,441481800,-0.015118499034354027,-0.015233948635281947,22478.683333333334,22435.928817100707,22572.84,22491.24352368471,22515.89,22504.936267955127,0.008172478263927821,0.008500359759836693,30.11268131731299,51.48035267518935,86.69364117051961,22515.89,22896.725096421884,22135.054903578115,0.033828118401882795,0.04208890690447237,0.9889029548494352,251400.0,-0.015118499034354027,0.04208890690447237,0.020240568739541068,0.007279955974348384,1,1.0
NIFTY,2024-03-14,22250.0,22485.0,22200.05,22421.8,16184000,2206600,-13700,258473675,246540275,-7272350,73024800,0.953831275080528,507220550,0.007279955974348384,0.007253585003845814,22427.666666666668,22428.864408550355,22510.09,22468.09568243227,22536.95,22489.820039891576,0.00830211957741298,0.007828362610624919,37.947045492233734,36.06065194252733,69.81597800518689,22536.95,22862.124332730407,22211.775667269594,0.02885699553226205,-0.006208646786911991,0.9147470317265016,80400.0,0.007279955974348384,-0.006208646786911991,0.012708613938220871,-0.005630680855239101,-1,0.0
NIFTY,2024-03-15,22339.85,22353.0,22170.0,22295.55,35066000,2386400,179800,128769625,127258775,35449100,22913450,0.9882670311418551,258414800,-0.005630680855239101,-0.005646592897217352,22325.7,22362.207204275175,22430.68,22410.580454914758,22538.155000000002,22454.49717633864,0.008373703505063309,0.00804178225006009,35.317419487601555,10.51278821395681,50.048248005021705,22538.155000000002,22859.21838401561,22217.091615984395,0.02849065365071878,0.07534361381159906,0.8974882728328758,259550.0,-0.005630680855239101,0.07534361381159906,0.008207915929411924,0.00012110039895851799,0,1.0
NIFTY,2024-03-18,22275.0,22373.25,22185.4,22298.25,22648000,2558250,171850,147013825,139470825,18244200,12212050,0.9486919002345527,289042900,0.00012110039895851799,0.00012109306689714176,22338.533333333336,22330.228602137588,22375.359999999997,22373.136969925774,22510.06,22426.087915696833,0.00844176361323094,0.006590019569048864,23.3353658536587,-7.109605196445045,30.995630226378314,22510.06,22862.770295978004,22157.349704022,0.031338014734567765,0.06717482654158116,0.8996093483574386,337950.0,0.00012110039895851799,0.06717482654158116,0.00842442792595825,-0.010866323590416282,-1,0.0
NIFTY,2024-03-19,22260.0,22260.0,22040.0,22055.95,26902000,2834200,275950,198077075,145566925,51063250,6096100,0.7349004169210395,346478200,-0.010866323590416282,-0.010925793288310965,22216.583333333332,22193.089301068794,22266.260000000002,22267.407979917763,22451.67,22358.788788806414,0.008861364213192242,0.007070797106604225,18.771766321675756,-45.992734674029634,5.332841885994649,22451.67,22891.46124896554,22011.878751034455,0.0391767070303049,0.09736433561498836,0.8557255718443721,627600.0,-0.010866323590416282,0.09736433561498836,0.009974632695485798,0.000915852638403658,0,1.0
NIFTY,2024-03-20,22080.0,22149.85,21963.95,22076.15,27385000,3080100,245900,202627125,161047700,4550050,15480775,0.7947983272229717,366754925,0.000915852638403658,0.0009154335012684015,22143.45,22134.619650534398,22229.54,22203.65531993201,22401.190000000002,22307.399090903153,0.0068965566291058185,0.007156951280583516,22.949663701453915,-69.49740801468215,-19.61057477364393,22401.190000000002,22888.361618859548,21914.018381140457,0.043495155289477526,0.07983507028992565,0.8840977901201894,693700.0,0.000915852638403658,0.07983507028992565,0.008420852367826718,0.008624692258387245,1,1.0
NIFTY,2024-03-21,22202.0,22308.0,22185.0,22266.55,31577000,3399300,319200,254820375,246277150,52193250,85229450,0.9664735404301952,504496825,0.008624692258387245,0.008587712076448366,22132.88333333333,22200.5848252672,22198.489999999998,22224.62021329089,22354.29,22299.971885648934,0.0073429540417555405,0.007424745939424706,34.57535003684589,-62.90427440480926,-34.04180799409144,22354.29,22785.485567386015,21923.094432613987,0.03857832813173792,0.09390168564116141,0.8866262431901228,841050.0,0.008624692258387245,0.09390168564116141,0.0055239810388228085,0.0030898365485447776,0,1.0
NIFTY,2024-03-22,22240.0,22420.4,22122.7,22335.35,49898000,4073150,673850,131573275,161877700,36098750,49918400,1.2303235592486392,297524125,0.0030898365485447776,0.0030850728138482977,22226.016666666666,22267.9674126336,22206.45,22261.530142197313,22318.565,22306.404339389712,0.007109009808927523,0.007602105193334364,54.651162790697605,-49.1575594158021,-39.080391803669706,22318.565,22678.49335722314,21958.63664277686,0.03225371857224152,0.16543706958987517,0.9350375488114796,1238950.0,0.0030898365485447776,0.16543706958987517,0.013328647189320997,-0.003348951326036964,0,0.0
NIFTY,2024-03-26,22260.0,22322.95,22210.0,22260.55,73024000,5931950,1858800,162747525,178816650,31174250,16938950,1.0987365245646592,347496125,-0.003348951326036964,-0.0033545716150868597,22287.483333333334,22264.2587063168,22198.909999999996,22261.20342813152,22287.135000000002,22298.06711326933,0.007306867974664699,0.007526389420068119,38.88620856020397,-46.742028445387405,-41.63427068503345,22287.135000000002,22599.323860396355,21974.94613960365,0.028015163043285062,0.3133539561189828,0.9650464736775008,2851850.0,-0.003348951326036964,0.3133539561189828,0.005073998620878673,0.003200729541722902,0,1.0
NIFTY,2024-03-27,22265.0,22380.0,22254.2,22331.8,96102000,8352800,2420850,187974025,217583100,25226500,38766450,1.1575168430851017,413909925,0.003200729541722902,0.0031956181108908433,22309.233333333334,22298.0293531584,22254.079999999998,22284.73561875531,22260.170000000002,22304.20040964406,0.004332160982888732,0.007629108531207806,52.703408158699396,-36.00872513803188,-39.75908883564565,22260.170000000002,22486.462996896644,22033.87700310336,0.020331650377929892,0.28982496887271336,1.0495697589103135,4953500.0,0.003200729541722902,0.28982496887271336,0.005633222579460647,0.007003465909599882,1,1.0
NIFTY,2024-03-28,22340.0,22640.0,22340.0,22488.2,252094000,10663650,2310850,254274825,272991100,66300800,55408000,1.0736064807044898,537929575,0.007003465909599882,0.006979055547383914,22360.183333333334,22393.1146765792,22336.489999999998,22352.55707917205,22283.015,22337.65507806289,0.00462260187632819,0.006211810538917777,61.52399441849185,-10.33611549746638,-29.951431054902187,22283.015,22551.341281687914,22014.688718312085,0.02408348077564137,0.21670347395122683,1.105331389606617,6590500.0,0.007003465909599882,0.21670347395122683,0.01334032959507653,0.005087112352255785,1,1.0
NIFTY,2024-04-01,22539.95,22647.0,22515.1,22602.6,127526000,9897250,-766400,130344225,139668450,42715650,36031000,1.071535390233054,279909925,0.005087112352255785,0.005074216712103748,22474.199999999997,22497.8573382896,22403.7,22435.904719449543,22301.095,22385.82711466462,0.003896829348227934,0.0060021847497497335,89.25673249551171,20.36934825174103,-13.177837951148126,22301.095,22628.781955797782,21973.40804420222,0.029387521625981204,-0.07743565131728511,1.1263437595671886,3965300.0,0.005087112352255785,-0.07743565131728511,0.005835611832267149,-0.001110491713342654,0,0.0
NIFTY,2024-04-02,22580.0,22611.55,22507.1,22577.5,83787000,10051250,154000,156254325,155947300,25910100,16278850,0.9980350943885873,322252875,-0.001110491713342654,-0.0011111087661289923,22556.100000000002,22537.6786691448,22452.129999999997,22483.103146300266,22329.29,22420.676867865837,0.004305656872250935,0.005620509684263926,85.75197889182077,38.30759386907812,3.9839726566441476,22329.29,22700.487200659965,21958.092799340036,0.03324755965460294,0.015321477428180574,1.0798860665951784,1698450.0,-0.001110491713342654,0.015321477428180574,0.00462628723286461,-0.001545786734580945,0,0.0
NIFTY,2024-04-03,22486.0,22630.75,22450.0,22542.6,125588000,10129250,78000,193472925,183896800,37218600,27949500,0.9505040563169239,387498975,-0.001545786734580945,-0.001546982695521278,22574.233333333334,22540.1393345724,22508.54,22502.935430867004,22353.725,22442.844781729895,0.003770469849409185,0.005682797339904933,75.29551910565384,45.88783540249642,17.951926905831403,22353.725,22747.334251387452,21960.115748612545,0.03521643496888807,0.007700471407063702,1.0502395729456313,-534400.0,-0.001545786734580945,0.007700471407063702,0.008018152298315191,0.0030897057127394767,0,1.0
NIFTY,2024-04-04,22640.05,22669.0,22420.05,22612.25,218360000,9809350,-319900,250493375,253153200,57020450,69256400,1.010618344696741,513455925,0.0030897057127394767,0.00308494238105049,22577.449999999997,22576.1946672862,22564.629999999997,22539.373620578197,22409.355000000003,22473.645811968076,0.003765834363408886,0.00382675789735656,75.33394327538898,57.730112390989234,31.211322067911297,22409.355000000003,22771.94249273645,22046.767507263557,0.032360368492216365,-0.03261174287796847,1.0208598732679595,-87900.0,0.0030897057127394767,-0.03261174287796847,0.011009519176552565,-0.0007407489303364878,0,0.0
NIFTY,2024-04-05,22570.0,22618.0,22505.1,22595.5,86817000,9685800,-123550,134156525,137831100,48674550,37906100,1.0273902070734167,281673425,-0.0007407489303364878,-0.0007410234203858963,22583.449999999997,22585.847333643098,22586.09,22558.08241371887,22461.29,22495.8011668251,0.0029591836342989755,0.003937246987810662,84.287030402293,62.63155566576097,41.684733267384416,22461.29,22753.757471315686,22168.822528684315,0.026041912224603798,-0.012755786821945529,1.0116166185417446,-365450.0,-0.0007407489303364878,-0.012755786821945529,0.004996570113518243,0.006771259764112303,1,1.0
NIFTY,2024-04-08,22653.0,22773.3,22625.1,22748.5,109833000,10465700,779900,145668325,187864100,11511800,50033000,1.2896702148528172,343998125,0.006771259764112303,0.006748437749319096,22652.083333333332,22667.17366682155,22615.269999999997,22621.5549424794,22509.485,22541.74649056532,0.0035780965081988574,0.003640722053156132,86.53981059277449,81.46649403824631,54.94532019116534,22509.485,22817.739645995465,22201.230354004536,0.027388867048310048,0.07451962123890422,1.0552435834656972,336450.0,0.006771259764112303,0.07451962123890422,0.006514715255950974,-0.0005780600918742218,0,0.0
NIFTY,2024-04-09,22820.0,22845.0,22702.15,22735.35,114493000,11419350,953650,182437875,199478200,36769550,11614100,1.093403439389984,393335425,-0.0005780600918742218,-0.0005782272330239867,22693.11666666667,22701.261833410776,22646.84,22659.48662831966,22549.484999999997,22576.947179634866,0.003495665938304337,0.003719386867609201,78.9436702189949,91.01592667152727,66.96885568471619,22549.484999999997,22861.103773682076,22237.866226317918,0.02763865992345984,0.08351175855018017,1.0743172524659765,1610000.0,-0.0005780600918742218,0.08351175855018017,0.0062831669624614775,0.0033889955509813774,0,1.0
NIFTY,2024-04-10,22785.9,22829.0,22753.0,22812.4,79696000,11433350,14000,185157625,232329800,2719750,32851600,1.254767660797118,428920775,0.0033889955509813774,0.0033832658472034644,22765.416666666668,22756.83091670539,22700.8,22710.457752213162,22604.670000000002,22619.7568340752,0.0031342429644313973,0.0032695434902879007,76.92505133470223,103.92883449205328,79.28884862056141,22604.670000000002,22882.499768823385,22326.84023117662,0.024581625728080377,0.0012244880109504213,1.1351699733620155,1747550.0,0.0033889955509813774,0.0012244880109504213,0.0033315214532447265,-0.009247163823183913,-1,0.0
NIFTY,2024-04-12,22738.05,22767.4,22590.0,22601.45,170291000,10886200,-547150,158047725,136717300,68188250,18287400,0.8650380763152395,305651225,-0.009247163823183913,-0.00929018425930238,22716.400000000005,22679.140458352696,22698.640000000003,22674.12183480875,22631.635000000002,22616.42831556113,0.005993647251782344,0.004911879445212607,52.08098010252849,86.85803365985339,81.81191030033445,22631.635000000002,22833.79810824021,22429.471891759793,0.0178655327589199,-0.0502608807481031,1.1060539196857149,420500.0,-0.009247163823183913,-0.0502608807481031,0.00784905393238051,-0.010802404270522481,-1,0.0
NIFTY,2024-04-15,22420.0,22517.7,22342.0,22357.3,179625000,11622900,736700,180669275,146059250,22621550,9341950,0.8084343616256832,338351425,-0.010802404270522481,-0.010861173857969624,22590.38333333333,22518.220229176346,22651.0,22568.514556539118,22618.545000000002,22569.314038988115,0.00771294692290368,0.005737138966827346,38.192939977061464,45.79068098998687,69.80483386352326,22618.545000000002,22872.34276485315,22364.747235146853,0.02244156419903656,0.06338349293205654,1.0622627505961684,203550.0,-0.010802404270522481,0.06338349293205654,0.007858730705407215,-0.007002187205073951,-1,0.0
NIFTY,2024-04-16,22176.55,22249.8,22113.85,22200.75,157026000,11034550,-588350,209439475,160208600,28770200,14149350,0.7649398471801937,380682625,-0.007002187205073951,-0.007026817562828256,22386.5,22359.485114588173,22541.45,22445.92637102604,22578.36,22502.30235203585,0.006031761298866089,0.005686415507922564,26.393988067921228,-1.122509793836798,46.162385977698946,22578.36,22945.378021961395,22211.341978038607,0.03251060058936025,-0.053318893837990676,0.9573166770616437,-398800.0,-0.007002187205073951,-0.053318893837990676,0.006123666993232244,-0.006556084816954355,-1,0.0
NIFTY,2024-04-18,22229.9,22342.9,22027.55,22055.2,270313000,11490050,455500,290195875,253590650,80756400,93382050,0.8738602848851659,555276575,-0.006556084816954355,-0.006577670337076848,22204.416666666668,22207.342557294087,22405.420000000002,22315.684247350662,22526.129999999997,22421.01097212711,0.005546720383646337,0.005873106001018311,22.995801679328437,-49.69736467612165,14.209135759724845,22526.129999999997,23020.31661837183,22031.943381628163,0.04387674388559721,0.03964299546129042,0.9134080461606799,603850.0,-0.006556084816954355,0.03964299546129042,0.014298215386847645,0.0033325474264571664,0,1.0
NIFTY,2024-04-19,21989.9,22168.9,21813.6,22128.7,248988000,10340100,-1149950,132492225,136601100,16054500,28867350,1.0310121971308128,279433425,0.0033325474264571664,0.0033270067964780254,22128.216666666664,22168.021278647044,22268.68,22253.356164900433,22484.739999999998,22367.863499554358,0.005522726985917051,0.006141248214262339,16.34813769138907,-73.88759958814262,-15.156442689585079,22484.739999999998,23038.532562046283,21930.947437953713,0.04925941434468753,-0.11121265751781897,0.868656953427419,-1282800.0,0.0033325474264571664,-0.11121265751781897,0.01605607197892343,0.010371146972031786,1,1.0
NIFTY,2024-04-22,22261.25,22399.0,22186.0,22358.2,117528000,9639250,-700850,150674775,171257750,18182550,34656650,1.136605314326834,331571775,0.010371146972031786,0.0103177356013135,22180.7,22263.110639323524,22220.030000000002,22288.304109933626,22459.335,22366.1064990107,0.008727214920190756,0.00714034851836586,33.41833369971437,-63.29142822122958,-31.201437866807478,22459.335,23010.432242981882,21908.237757018116,0.04907511669262541,-0.07270793889566098,0.9229704010297379,-1395300.0,0.010371146972031786,-0.07270793889566098,0.009526706085463051,0.0005747332075032308,0,1.0
NIFTY,2024-04-23,22448.0,22448.0,22345.0,22371.05,97461000,8797200,-842050,174857975,185711000,24183200,14453250,1.0620676580521993,369366175,0.0005747332075032308,0.0005745681116276866,22285.983333333334,22317.080319661763,22222.780000000002,22315.886073289083,22436.89,22367.00531763385,0.007261302037063577,0.007159921704474834,29.434788686454382,-52.97534736114176,-38.45940769825452,22436.89,22981.585200802972,21892.194799197026,0.0485535384630377,-0.09571795571318147,0.9736970603150411,-2692850.0,0.0005747332075032308,-0.09571795571318147,0.004604164757577315,0.0019511824433811054,0,1.0
NIFTY,2024-04-24,22440.0,22488.0,22382.0,22414.7,111041000,7429650,-1367550,197666575,204748550,22808600,19037550,1.0358278833940437,409844775,0.0019511824433811054,0.0019492813594235137,22381.31666666667,22365.89015983088,22265.57,22348.82404885939,22403.51,22375.677080127985,0.006063637998241766,0.006729847948817073,39.690863924924095,-39.68583039504665,-38.86821526385198,22403.51,22902.312253848613,21904.707746151384,0.0445289379966456,-0.18406654418445015,1.027874667557811,-2910450.0,0.0019511824433811054,-0.18406654418445015,0.004729039425020187,0.007535233574395228,1,1.0
NIFTY,2024-04-25,22370.0,22647.15,22317.0,22583.6,189252000,6649400,-780250,301797375,319835150,104130800,115086600,1.059767832639366,628281925,0.007535233574395228,0.00750698551694201,22456.45,22474.74507991544,22371.25,22427.082699239596,22388.335,22413.48125473911,0.004081365567444746,0.007311470947015627,63.6243226971704,-10.753615968304075,-29.496682165334704,22388.335,22850.128660150905,21926.541339849093,0.04125305969835688,-0.11734141426294102,1.065056177108651,-2989850.0,0.007535233574395228,-0.11734141426294102,0.014619015568819917,0.00938955702368105,1,1.0
NIFTY,2024-04-26,22985.0,22985.0,22772.6,22795.65,2327000,29650,29650,132300475,126774475,41454250,10464075,0.9582314424797038,259104600,0.00938955702368105,0.009345749144017612,22597.983333333334,22635.19753995772,22504.64,22549.938466159736,22386.659999999996,22482.966492220978,0.004437709457519088,0.007901770610420541,83.57223476297978,33.07309486903978,-8.64008982054127,22386.659999999996,22841.689397829305,21931.630602170688,0.04065183442543984,1.0,1.0505000261784294,-8767550.0,0.00938955702368105,1.0,0.009317567167420163,0.0072777042988463325,1,1.0
NIFTY,2024-04-29,22799.0,22971.0,22790.05,22961.55,3815000,61150,31500,132320525,163205100,20050,36430625,1.2334072888540912,295586775,0.0072777042988463325,0.007251349599472481,22780.266666666666,22798.37376997886,22625.31,22687.14231077316,22422.670000000002,22569.981686796615,0.0038459183262206423,0.007480257192131351,0.0,80.98802729654562,21.235949218489544,22422.670000000002,22995.096806966052,21850.24319303395,0.05105786304361168,0.5151267375306623,1.069860421083881,-7368500.0,0.0072777042988463325,0.5151267375306623,0.007880565554154695,-0.001023450071968135,0,0.0
NIFTY,2024-04-30,22999.0,23058.75,22921.0,22938.05,4581000,81925,20775,158267575,175668625,25947050,12463525,1.1099470311590987,334018125,-0.001023450071968135,-0.001023974154605163,22898.416666666668,22868.211884989432,22738.71,22770.778207182106,22480.745,22636.903205425733,0.004371996238808649,0.006208852045499237,97.25579494365621,109.50373394705821,50.65854412801364,22480.745,23135.600119600265,21825.889880399733,0.05825920089394425,0.25358559658223984,1.0794362957052608,-6567475.0,-0.001023450071968135,0.25358559658223984,0.006005305594852222,0.002814101460237417,0,1.0
NIFTY,2024-05-02,22926.55,23025.0,22926.55,23002.6,4001000,116725,34800,238483075,272257250,80215500,96588625,1.1416208466785327,510857050,0.002814101460237417,0.0028101492895265734,22967.399999999998,22935.405942494715,22856.29,22848.052138121406,22560.93,22703.393537514185,0.004235162107308939,0.005222283648263045,96.60109921897597,133.68616086175462,78.33441637259472,22560.93,23258.39154366309,21863.468456336912,0.06182914832527634,0.2981366459627329,1.1005948883621586,87075.0,0.002814101460237417,0.2981366459627329,0.00427995096206519,-0.00829688817785812,-1,0.0
NIFTY,2024-05-03,23070.0,23105.0,22721.05,22811.75,8422000,157250,40525,148098625,131844125,59998275,19271175,0.8902454361071888,280100000,-0.00829688817785812,-0.00833149892854747,22917.466666666664,22873.57797124736,22901.920000000002,22835.951425414274,22636.585,22723.094713918228,0.007040675528044378,0.005611704202734681,75.34506556245697,125.89973935245871,94.18952403254966,22636.585,23249.203935482015,22023.966064517983,0.054126444910485946,0.2577106518282989,1.066690409055723,96100.0,-0.00829688817785812,0.2577106518282989,0.01683123828728619,-0.0007101603340383678,0,0.0
NIFTY,2024-05-06,22877.0,22924.45,22755.9,22795.55,3401000,166425,9175,169859125,144856300,21760500,13012175,0.8528025797848658,314881850,-0.0007101603340383678,-0.0007104126173365206,22869.966666666664,22834.56398562368,22901.9,22822.484283609516,22703.269999999997,22736.268403066293,0.0057287329829933675,0.005760165867340033,72.61713878496347,115.60798377623723,101.32901061377895,22703.269999999997,23205.391373552036,22201.148626447957,0.04423339664744679,0.05512993841069551,1.0456046365167553,84500.0,-0.0007101603340383678,0.05512993841069551,0.007393986984301729,-0.007150518412584961,-1,0.0
NIFTY,2024-05-07,22803.55,22814.2,22571.8,22632.55,6059000,190150,23725,193580175,150187275,23721050,5330975,0.7758401654508268,343957600,-0.007150518412584961,-0.007176205895160226,22746.61666666667,22733.556992811842,22836.1,22759.172855739675,22730.705,22717.410510698377,0.004694612853527707,0.005927379907036472,52.927456491836665,87.52796876226785,96.72866332994188,22730.705,23175.769009004456,22285.640990995547,0.03915971889164497,0.12476991848540626,0.9540912118361025,73425.0,-0.007150518412584961,0.12476991848540626,0.01071023813048028,0.0003335903378098859,0,1.0
NIFTY,2024-05-08,22639.2,22729.0,22545.0,22640.1,4872000,202425,12275,216783750,167065025,23203575,16877750,0.7706528971844061,384051200,0.0003335903378098859,0.0003335347089243078,22689.399999999998,22686.82849640592,22776.510000000002,22719.48190382645,22757.609999999997,22703.35405365808,0.004864454596497631,0.0059308592182707965,37.6850605652756,66.79229336946082,86.74987334311483,22757.609999999997,23133.141146215305,22382.07885378469,0.033002687559485176,0.06063974311473385,0.8862323850411642,45175.0,0.0003335903378098859,0.06063974311473385,0.008127172583159968,-0.013650558080573805,-1,0.0
NIFTY,2024-05-09,22640.0,22640.0,22307.8,22331.05,8595000,260200,57775,308664925,217904750,91881175,50839725,0.7059588970142947,526829875,-0.013650558080573805,-0.013744583596214896,22534.566666666666,22508.939248202958,22642.2,22590.00460255097,22749.245,22635.662405372623,0.0057700081100269755,0.007546778044554945,9.306828449722317,16.46980705108581,63.323184579105074,22749.245,23160.729913858744,22337.760086141254,0.03617569847779521,0.22204073789392775,0.7990999951083164,93775.0,-0.013650558080573805,0.22204073789392775,0.014876147785258675,0.0026801247590240163,0,1.0
NIFTY,2024-05-10,22338.45,22479.95,22315.0,22390.9,4437000,264425,4225,138586775,126702075,17612300,17631350,0.9142436210092918,265553275,0.0026801247590240163,0.0026765396289639702,22454.016666666666,22449.91962410148,22558.03,22523.63640170065,22729.975,22591.16014868535,0.006648959813088018,0.007127804253934277,16.269033968312783,-12.077927924397954,38.18948041127067,22729.975,23191.002437722895,22268.947562277102,0.040565591270812766,0.01597806561406826,0.803899632088737,74275.0,0.0026801247590240163,0.01597806561406826,0.007366832061239196,0.0024474228369559814,0,1.0
NIFTY,2024-05-13,22375.0,22469.5,22160.0,22445.7,7606000,278450,14025,149091475,143920225,10504700,17218150,0.9653149182406304,293290150,0.0024474228369559814,0.002444432775320932,22389.216666666664,22447.809812050742,22488.059999999998,22497.657601133767,22694.98,22564.71284835792,0.007135985150262358,0.006312971651365695,15.25021839510805,-25.427705281286762,16.98375184708483,22694.98,23186.002398674445,22203.957601325554,0.04327145462780279,0.050368109175794575,0.82640209977989,76025.0,0.0024474228369559814,0.050368109175794575,0.013788832604908735,0.004611128189363711,0,1.0
NIFTY,2024-05-14,22470.35,22596.9,22419.0,22549.2,5322000,280875,2425,157334325,161064675,8242850,17144450,1.0237097022534656,318679875,0.004611128189363711,0.004600529506542094,22461.933333333334,22498.504906025373,22471.390000000003,22514.838400755845,22653.745,22561.892330425235,0.007387889316368081,0.00594531219116878,31.61285804328041,-22.529652374232683,3.8126171066456473,22653.745,23113.53757751005,22193.952422489947,0.04059307434687307,0.008633733867378727,0.8759760071404177,20675.0,0.004611128189363711,0.008633733867378727,0.007889415145548466,-0.0008936015468398173,0,0.0
NIFTY,2024-05-15,22569.95,22610.0,22462.95,22529.05,3633000,280525,-350,188325400,172796000,30991075,11731325,0.9175395352936991,361401925,-0.0008936015468398173,-0.0008940010467156104,22507.983333333337,22513.777453012684,22449.18,22519.575600503897,22612.845,22555.92099753503,0.007364665217949244,0.005947324821670573,31.43891906950833,-22.20860470668049,-4.861123497796403,22612.845,23031.128339509378,22194.561660490624,0.036995198039819994,-0.0012476606363069245,0.9053533347622764,16100.0,-0.0008936015468398173,-0.0012476606363069245,0.006527128307673838,0.006853373755218328,1,1.0
NIFTY,2024-05-16,22584.8,22716.6,22412.0,22683.45,9109000,288775,8250,226657525,265773100,38332125,92977100,1.1725756733644737,492719400,0.006853373755218328,0.0068299961388864966,22587.233333333334,22598.613726506344,22519.66,22574.200400335932,22580.93,22579.108089164303,0.002868555913540857,0.006413061868166309,53.588044550965826,-4.283107997893239,-4.668451664495349,22580.93,22905.17447292472,22256.685527075282,0.02871843391080156,0.02856895506882521,0.9986766900323122,10325.0,0.006853373755218328,0.02856895506882521,0.013428292433470154,0.0017391534356545613,0,1.0
NIFTY,2024-05-17,22679.95,22765.0,22645.0,22722.9,4498000,303875,15100,117259400,144718100,19090475,27415975,1.234170565430149,262281375,0.0017391534356545613,0.0017376428594804189,22645.133333333335,22660.756863253173,22586.06,22623.766933557286,22572.045000000002,22605.252073203545,0.0029363101169825124,0.005980633807547095,55.58553696708057,12.598827280929981,1.0873079839797621,22572.045000000002,22872.149242814994,22271.94075718501,0.026590788988325353,0.049691484985602635,1.0626620789164836,23000.0,0.0017391534356545613,0.049691484985602635,0.005281016067491385,0.004627490329139228,0,1.0
NIFTY,2024-05-21,22774.0,22892.0,22745.0,22828.05,5467000,324700,19775,145968025,168425025,25021725,17877650,1.1538487624258806,314717750,0.004627490329139228,0.004616816412064488,22744.8,22744.403431626586,22662.530000000002,22691.861289038192,22575.295000000002,22645.76078748465,0.0030038308748758027,0.006182095339183387,96.24976735529474,35.64233166127815,12.605649209745891,22575.295000000002,22886.64989022444,22263.940109775565,0.027583682979508042,0.060902371419772096,1.1003688477535336,44175.0,0.004627490329139228,0.060902371419772096,0.006439446207626144,0.002155243220511638,0,1.0
NIFTY,2024-05-22,22826.15,22891.3,22775.05,22877.25,4472000,336875,12175,158871225,189997200,12903200,21572175,1.195919525389195,349205300,0.002155243220511638,0.0021529240155445726,22809.400000000005,22810.826715813295,22728.14,22753.65752602546,22599.765,22687.849735485142,0.002954105605399656,0.00563566793313471,96.17392955473248,56.16016185198896,27.12382009049358,22599.765,22964.931677468438,22234.59832253156,0.032315971203102166,0.03614100185528757,1.1348108123806795,48100.0,0.002155243220511638,0.03614100185528757,0.00508146739664951,0.013443486433028395,1,1.0
NIFTY,2024-05-23,22877.2,23201.0,22866.5,23184.8,15787000,414375,77500,242117100,295019650,83245875,105022450,1.218499849866036,537551125,0.013443486433028395,0.013353924559004084,22963.366666666665,22997.81335790665,22859.29,22897.371684016976,22654.234999999997,22778.204329508288,0.004761182004809752,0.006836889176947656,97.41467795740294,103.13040223829739,52.45934747309485,22654.234999999997,23175.34463241913,22133.125367580862,0.0460054936676639,0.1870286576168929,1.1950028752951467,110500.0,0.013443486433028395,0.1870286576168929,0.01442755598495566,0.0017489907180565645,0,1.0
NIFTY,2024-05-24,23120.0,23286.95,23120.0,23225.35,7400000,438025,23650,134902725,153255300,40880825,24306775,1.1360430265585815,288596050,0.0017489907180565645,0.0017474630148237764,23095.8,23111.581678953324,22967.67,23006.69778934465,22743.665,22859.503542674644,0.005009877181298703,0.003940324588489027,97.18752180891877,137.56271523003306,80.82713672540758,22743.665,23322.071185709203,22165.2588142908,0.05086305885258176,0.053992352034701215,1.1876963459339682,113325.0,0.0017489907180565645,0.053992352034701215,0.0071882662693996315,-0.0008073075325022439,0,0.0
NIFTY,2024-05-27,23257.0,23374.0,23150.0,23206.6,12390000,492075,54050,156226575,159141225,21323850,5885925,1.0186565569910242,315859875,-0.0008073075325022439,-0.0008076335807208605,23205.583333333332,23159.09083947666,23064.41,23073.3318595631,22825.235,22922.61198968316,0.005497289255551244,0.004209483761403091,97.37780574784979,155.88784159162242,105.84737168081251,22825.235,23412.535748339385,22237.934251660616,0.05146065294305928,0.10984097952547885,1.1445935442461432,155200.0,-0.0008073075325022439,0.10984097952547885,0.00965242646488499,-0.00176889333206931,0,0.0
